datetime,pos,neg,neu
28-08-2019 00:00,"[0.17784640192985535, 0.4591909348964691, 0.13165070116519928, 0.040469199419021606, 0.05598771199584007, 0.02287626639008522, 0.7240390777587891, 0.7737938761711121, 0.0764600932598114, 0.06611261516809464, 0.2266254872083664, 0.8425074219703674, 0.6831576824188232, 0.9575005769729614, 0.05957333371043205, 0.621951699256897, 0.059465810656547546, 0.7468538284301758, 0.38990163803100586, 0.372793972492218, 0.02011570893228054, 0.019683701917529106, 0.009629055857658386, 0.0926811620593071, 0.0474945567548275, 0.04622068628668785, 0.01294007245451212, 0.11694466322660446, 0.22008563578128815, 0.19711187481880188, 0.35347044467926025, 0.032637402415275574, 0.11762669682502747, 0.034782424569129944, 0.6166410446166992, 0.011378409340977669, 0.017606008797883987, 0.07070693373680115, 0.04474867507815361, 0.052071359008550644, 0.04002465680241585, 0.026142487302422523, 0.05898305028676987, 0.2800087332725525, 0.24948662519454956, 0.13070148229599, 0.035735372453927994, 0.07650537043809891, 0.0355987623333931, 0.5748106241226196, 0.06501591205596924, 0.09407750517129898, 0.624884307384491, 0.027751566842198372, 0.8175384402275085, 0.02478783391416073, 0.03744296357035637, 0.09203348308801651, 0.09780851006507874, 0.4840075373649597, 0.6946498155593872, 0.07079146802425385, 0.33001911640167236, 0.19295257329940796, 0.010645768605172634, 0.029162101447582245, 0.025766747072339058, 0.03449642285704613, 0.028635988011956215, 0.011247148737311363, 0.28711166977882385]","[0.007798301056027412, 0.011468244716525078, 0.44511985778808594, 0.7022905349731445, 0.9232693314552307, 0.2075931429862976, 0.1154337078332901, 0.18706002831459045, 0.8575229644775391, 0.03529421240091324, 0.7236906290054321, 0.04346485435962677, 0.2876241207122803, 0.017502497881650925, 0.030225947499275208, 0.02320084162056446, 0.034269507974386215, 0.02856876328587532, 0.012441237457096577, 0.5392516851425171, 0.07156107574701309, 0.763700544834137, 0.9669440388679504, 0.07474172115325928, 0.019094880670309067, 0.043426405638456345, 0.9630852341651917, 0.05318451672792435, 0.13153229653835297, 0.10899434238672256, 0.00899171456694603, 0.6672831773757935, 0.6143836975097656, 0.024640491232275963, 0.014387346804141998, 0.9649278521537781, 0.9284712672233582, 0.071172796189785, 0.1919018179178238, 0.013374283909797668, 0.03492897376418114, 0.7684988975524902, 0.018379811197519302, 0.02667256072163582, 0.018021631985902786, 0.009949400089681149, 0.21306274831295013, 0.031073234975337982, 0.03628101944923401, 0.06082422658801079, 0.016054056584835052, 0.7975200414657593, 0.021327316761016846, 0.07078301906585693, 0.1320417821407318, 0.5765311121940613, 0.4483177959918976, 0.4562799334526062, 0.011515354737639427, 0.007709049154073, 0.007306666113436222, 0.13570547103881836, 0.27324676513671875, 0.025911575183272362, 0.9032887816429138, 0.9520048499107361, 0.753993809223175, 0.09423615038394928, 0.9326514005661011, 0.9618531465530396, 0.011911638081073761]","[0.8143553137779236, 0.5293408036231995, 0.423229455947876, 0.25724029541015625, 0.02074301242828369, 0.7695306539535522, 0.16052719950675964, 0.03914611041545868, 0.06601694226264954, 0.8985931873321533, 0.0496838316321373, 0.1140277236700058, 0.029218152165412903, 0.024996982887387276, 0.9102007150650024, 0.35484740138053894, 0.9062646627426147, 0.224577397108078, 0.5976571440696716, 0.08795440196990967, 0.9083231687545776, 0.21661579608917236, 0.023426873609423637, 0.832577109336853, 0.9334105253219604, 0.910352885723114, 0.023974692448973656, 0.8298708200454712, 0.6483820676803589, 0.6938937902450562, 0.6375378370285034, 0.30007946491241455, 0.2679895758628845, 0.9405770897865295, 0.3689716160297394, 0.023693757131695747, 0.053922705352306366, 0.8581202626228333, 0.7633495330810547, 0.934554398059845, 0.9250463247299194, 0.2053586095571518, 0.9226371645927429, 0.6933187246322632, 0.7324917316436768, 0.8593491315841675, 0.751201868057251, 0.8924214243888855, 0.9281202554702759, 0.36436519026756287, 0.9189299941062927, 0.10840234905481339, 0.35378846526145935, 0.9014654159545898, 0.050419751554727554, 0.3986811637878418, 0.5142391920089722, 0.4516865313053131, 0.8906761407852173, 0.5082834362983704, 0.2980435788631439, 0.7935030460357666, 0.3967341184616089, 0.7811357975006104, 0.08606555312871933, 0.018833110108971596, 0.22023937106132507, 0.8712674379348755, 0.03871257230639458, 0.02689967304468155, 0.7009767293930054]"
28-08-2019 11:22,[0.15746605396270752],[0.012664511799812317],[0.8298693895339966]
28-08-2019 11:35,[0.6497874855995178],[0.0233934186398983],[0.3268190622329712]
28-08-2019 12:17,[0.4491182267665863],[0.010284852236509323],[0.5405969023704529]
29-08-2019 00:00,"[0.03794343024492264, 0.0345928855240345, 0.15573441982269287, 0.8769267201423645, 0.10230468958616257, 0.034467663615942, 0.9118505120277405, 0.027831705287098885, 0.09705143421888351, 0.043616440147161484, 0.11098546534776688, 0.10061860084533691, 0.0545886792242527, 0.09072797745466232, 0.2233804166316986, 0.31527623534202576, 0.012567620724439621, 0.09561745077371597, 0.16884729266166687, 0.013081397861242294, 0.045350514352321625, 0.021314416080713272, 0.01548604853451252, 0.877790629863739, 0.9359285831451416, 0.22363203763961792, 0.6737246513366699, 0.05577307194471359, 0.8957773447036743, 0.011368373408913612, 0.04061848297715187, 0.026147425174713135, 0.8838108777999878, 0.08301608264446259, 0.22634346783161163, 0.1443905532360077, 0.15048635005950928, 0.015728002414107323, 0.03449702262878418, 0.06710530817508698, 0.30300939083099365, 0.9482896327972412, 0.06864556670188904, 0.7990407347679138, 0.03367268294095993, 0.024749500676989555, 0.03544260561466217, 0.016351550817489624, 0.014838171191513538, 0.022384393960237503, 0.018375558778643608, 0.029930520802736282, 0.37074288725852966, 0.5631986260414124, 0.030804434791207314, 0.04875210300087929, 0.6768251061439514, 0.036201946437358856, 0.01161785889416933, 0.01325672771781683, 0.08631934225559235, 0.8972982168197632, 0.026407767087221146, 0.039083126932382584, 0.03503454849123955]","[0.0655410885810852, 0.11316291242837906, 0.019070306792855263, 0.010873764753341675, 0.008474346250295639, 0.05665404722094536, 0.014832536689937115, 0.06717129796743393, 0.8774217963218689, 0.02311294712126255, 0.033258285373449326, 0.032415419816970825, 0.7192957997322083, 0.03367440402507782, 0.00865925569087267, 0.5470953583717346, 0.964638352394104, 0.7126659154891968, 0.027358075603842735, 0.9545102119445801, 0.06857246905565262, 0.3345688283443451, 0.9459590911865234, 0.06696034967899323, 0.03894994780421257, 0.23808452486991882, 0.15637651085853577, 0.8085201978683472, 0.010025382041931152, 0.9500964879989624, 0.020629970356822014, 0.8305659294128418, 0.014454539865255356, 0.009825767017900944, 0.5845345258712769, 0.0075652520172297955, 0.008790873922407627, 0.9600381851196289, 0.043140046298503876, 0.4030857980251312, 0.00832925084978342, 0.020758669823408127, 0.902952253818512, 0.009390255436301231, 0.8673604130744934, 0.028215941041707993, 0.01880812831223011, 0.9313679933547974, 0.9346317648887634, 0.11366870999336243, 0.9470810890197754, 0.07978057116270065, 0.06423421204090118, 0.009961326606571674, 0.7878914475440979, 0.7538285851478577, 0.010339796543121338, 0.12213321775197983, 0.9710501432418823, 0.9723033308982849, 0.09555912762880325, 0.019474437460303307, 0.6611484885215759, 0.8872991800308228, 0.06770918518304825]","[0.8965155482292175, 0.8522441983222961, 0.8251952528953552, 0.11219946295022964, 0.8892209529876709, 0.9088783264160156, 0.07331691682338715, 0.9049969911575317, 0.02552677132189274, 0.9332706332206726, 0.8557562232017517, 0.8669660091400146, 0.22611555457115173, 0.8755976557731628, 0.7679603099822998, 0.13762842118740082, 0.022793928161263466, 0.191716730594635, 0.8037946224212646, 0.03240842744708061, 0.8860769867897034, 0.6441167593002319, 0.03855482488870621, 0.0552489273250103, 0.025121569633483887, 0.5382834076881409, 0.16989892721176147, 0.13570672273635864, 0.09419731050729752, 0.03853507339954376, 0.9387515783309937, 0.1432866007089615, 0.10173459351062775, 0.9071581959724426, 0.18912196159362793, 0.8480441570281982, 0.8407227396965027, 0.02423379383981228, 0.9223629832267761, 0.5298088788986206, 0.6886613368988037, 0.030951714143157005, 0.028402140364050865, 0.191568985581398, 0.09896685928106308, 0.9470345973968506, 0.9457492828369141, 0.05228045582771301, 0.050530049949884415, 0.8639468550682068, 0.03454335406422615, 0.8902888894081116, 0.565022885799408, 0.42684003710746765, 0.18130405247211456, 0.19741931557655334, 0.31283512711524963, 0.8416649103164673, 0.017332065850496292, 0.01444003265351057, 0.8181214928627014, 0.08322737365961075, 0.31244370341300964, 0.07361775636672974, 0.8972561955451965]"
30-08-2019 00:00,"[0.1019820123910904, 0.12014402449131012, 0.20977696776390076, 0.09673081338405609, 0.18539442121982574, 0.01851584017276764, 0.15444110333919525, 0.013174905441701412, 0.05226045474410057, 0.04631206393241882, 0.2767373025417328, 0.009499707259237766, 0.07566415518522263, 0.06165245547890663, 0.2480759173631668, 0.009646186605095863, 0.25313904881477356, 0.016483675688505173, 0.014277633279561996, 0.012227517552673817, 0.06580247730016708, 0.010064513422548771, 0.0808960497379303, 0.007895107381045818, 0.02485942840576172, 0.3428424596786499, 0.010989898815751076, 0.08039527386426926, 0.012083050794899464, 0.01825524866580963, 0.015302675776183605, 0.7828131318092346, 0.02258005551993847, 0.013840916566550732, 0.05967722460627556, 0.7784269452095032, 0.05200145021080971, 0.2267995923757553, 0.04015667736530304, 0.016208065673708916, 0.7590367794036865, 0.5931463837623596, 0.06251552700996399, 0.32924747467041016, 0.08066057413816452, 0.2859008014202118, 0.18292373418807983, 0.01579592004418373, 0.024563847109675407, 0.030212964862585068, 0.07182265818119049, 0.027109598740935326, 0.04146247357130051, 0.9393934607505798, 0.03073841519653797, 0.6796566843986511, 0.1648654341697693, 0.008319513872265816, 0.7245485782623291, 0.061183083802461624, 0.02860081009566784, 0.8995314836502075, 0.3655965030193329, 0.0476004034280777, 0.0833512470126152, 0.015809660777449608, 0.7667757272720337]","[0.21090227365493774, 0.026628419756889343, 0.744850218296051, 0.016177957877516747, 0.01799747906625271, 0.8669473528862, 0.014223869889974594, 0.9664132595062256, 0.05219597741961479, 0.04190665856003761, 0.582274317741394, 0.9337558150291443, 0.5198512673377991, 0.020145274698734283, 0.012651367112994194, 0.9666197896003723, 0.5453804135322571, 0.7209334969520569, 0.8524402379989624, 0.8655571937561035, 0.018617071211338043, 0.9583626985549927, 0.046024929732084274, 0.9642921686172485, 0.420360803604126, 0.3676179051399231, 0.8814704418182373, 0.013998841866850853, 0.9551582932472229, 0.8770946860313416, 0.9053774476051331, 0.09879329800605774, 0.9671176075935364, 0.9330412149429321, 0.7899723052978516, 0.08465452492237091, 0.920064389705658, 0.5635565519332886, 0.036228228360414505, 0.9271801710128784, 0.007158773485571146, 0.07091829180717468, 0.025241656228899956, 0.1193704754114151, 0.017885331064462662, 0.014873356558382511, 0.02658303640782833, 0.4036213755607605, 0.49872729182243347, 0.11691946536302567, 0.8981881141662598, 0.8782027959823608, 0.5042277574539185, 0.025522638112306595, 0.07182426005601883, 0.2845572829246521, 0.11573386937379837, 0.9686850309371948, 0.17031435668468475, 0.9179525971412659, 0.06540152430534363, 0.00923252385109663, 0.5600699782371521, 0.04947422072291374, 0.031216001138091087, 0.7814887166023254, 0.13134559988975525]","[0.6871156692504883, 0.8532275557518005, 0.04537282511591911, 0.8870912194252014, 0.7966080904006958, 0.11453673243522644, 0.8313350677490234, 0.020411912351846695, 0.8955435156822205, 0.9117812514305115, 0.14098836481571198, 0.05674448236823082, 0.40448451042175293, 0.91820228099823, 0.7392727136611938, 0.023734087124466896, 0.20148050785064697, 0.26258280873298645, 0.1332821249961853, 0.12221533805131912, 0.9155803918838501, 0.031572822481393814, 0.8730790615081787, 0.02781282551586628, 0.5547798275947571, 0.2895396649837494, 0.107539601624012, 0.9056058526039124, 0.03275859355926514, 0.10465007275342941, 0.07931996136903763, 0.11839362978935242, 0.010302343405783176, 0.05311790108680725, 0.1503504514694214, 0.13691850006580353, 0.027934078127145767, 0.20964382588863373, 0.923615038394928, 0.05661173537373543, 0.23380444943904877, 0.3359352946281433, 0.9122427701950073, 0.5513820052146912, 0.9014540910720825, 0.6992258429527283, 0.7904931902885437, 0.5805826783180237, 0.4767088294029236, 0.852867603302002, 0.029989274218678474, 0.09468769282102585, 0.45430976152420044, 0.03508390113711357, 0.897437334060669, 0.03578602522611618, 0.7194007039070129, 0.022995512932538986, 0.10513711720705032, 0.02086428739130497, 0.9059976935386658, 0.09123595803976059, 0.07433350384235382, 0.9029253125190735, 0.885432779788971, 0.202701598405838, 0.10187865793704987]"
30-08-2019 11:06,[0.1479913294315338],[0.015884796157479286],[0.8361239433288574]
30-08-2019 18:53,[0.1115906834602356],[0.01591561920940876],[0.8724936842918396]
30-08-2019 18:56,[0.09003312140703201],[0.015867874026298523],[0.8940989375114441]
30-08-2019 21:42,[0.14245836436748505],[0.06767093390226364],[0.7898706793785095]
30-08-2019 21:53,[0.043560825288295746],[0.028442110866308212],[0.9279970526695251]
30-08-2019 22:00,[0.06624187529087067],[0.014307472854852676],[0.9194506406784058]
31-08-2019 00:00,"[0.011464309878647327, 0.008395308628678322, 0.08333349972963333, 0.02890603058040142, 0.04317271336913109, 0.028145087882876396, 0.047773923724889755, 0.06618873029947281, 0.03238682821393013, 0.12722140550613403, 0.034381963312625885, 0.013107291422784328, 0.09493784606456757, 0.38300204277038574, 0.013489528559148312, 0.03668374940752983, 0.017470113933086395, 0.015050149522721767, 0.04783519729971886, 0.007477167993783951, 0.024288125336170197, 0.01385562401264906, 0.013103940524160862, 0.013910016976296902]","[0.939152181148529, 0.9686520099639893, 0.5864719152450562, 0.037663862109184265, 0.5272751450538635, 0.07317172735929489, 0.0541703924536705, 0.03778312727808952, 0.43788984417915344, 0.1168748289346695, 0.08908569812774658, 0.9155431985855103, 0.0853203535079956, 0.012081691063940525, 0.9526380896568298, 0.04635407403111458, 0.9575298428535461, 0.7700185179710388, 0.09163879603147507, 0.970134437084198, 0.8848397135734558, 0.9304182529449463, 0.8972857594490051, 0.9586093425750732]","[0.04938351362943649, 0.022952690720558167, 0.33019453287124634, 0.9334301352500916, 0.4295521676540375, 0.8986831903457642, 0.8980556726455688, 0.8960281014442444, 0.5297233462333679, 0.7559037804603577, 0.8765323162078857, 0.07134949415922165, 0.8197417855262756, 0.6049163341522217, 0.033872395753860474, 0.9169621467590332, 0.02499997429549694, 0.21493135392665863, 0.8605260252952576, 0.02238837070763111, 0.09087222069501877, 0.05572615563869476, 0.08961034566164017, 0.027480650693178177]"
01-09-2019 00:00,"[0.21486808359622955, 0.44086992740631104, 0.4896320402622223, 0.03072449564933777, 0.09265802800655365, 0.04109583795070648, 0.052223168313503265, 0.5853222608566284, 0.03632649406790733, 0.049894485622644424, 0.10654159635305405, 0.07494836300611496, 0.175665482878685, 0.28577911853790283, 0.31818297505378723, 0.040561676025390625, 0.04685742408037186, 0.8201726078987122, 0.015308856964111328, 0.04465923085808754, 0.05849752202630043, 0.1740417331457138, 0.4764486253261566]","[0.39347484707832336, 0.013262463733553886, 0.039516936987638474, 0.6728608012199402, 0.15382251143455505, 0.038698047399520874, 0.04793694242835045, 0.00863958615809679, 0.5045459866523743, 0.04420958459377289, 0.023576049134135246, 0.03395913913846016, 0.6914224624633789, 0.0122287068516016, 0.17868492007255554, 0.08402066677808762, 0.551143229007721, 0.017005572095513344, 0.9192168116569519, 0.020814158022403717, 0.08743727952241898, 0.09346085786819458, 0.4716568887233734]","[0.39165711402893066, 0.5458676218986511, 0.47085100412368774, 0.29641470313072205, 0.7535194754600525, 0.9202060699462891, 0.8998398780822754, 0.40603816509246826, 0.4591275155544281, 0.9058959484100342, 0.869882345199585, 0.8910925388336182, 0.1329120546579361, 0.7019922137260437, 0.5031321048736572, 0.8754177093505859, 0.401999294757843, 0.16282182931900024, 0.06547430157661438, 0.9345266222953796, 0.8540652394294739, 0.7324973940849304, 0.05189448595046997]"
02-09-2019 00:00,"[0.00981967430561781, 0.9371235370635986, 0.013101128861308098, 0.02630726806819439, 0.015819747000932693, 0.13266390562057495, 0.02232949249446392, 0.01621498353779316, 0.5207878351211548, 0.04516414552927017, 0.06471367925405502, 0.01914985664188862, 0.9236105680465698, 0.049030665308237076, 0.7749596238136292, 0.858991265296936, 0.012077911756932735, 0.04363647475838661, 0.22448980808258057, 0.012425129301846027, 0.9411503076553345, 0.026076236739754677, 0.15077930688858032, 0.009791320189833641, 0.02570243552327156, 0.059305496513843536, 0.2265617996454239, 0.04904694855213165, 0.012096009217202663, 0.03602900728583336, 0.1113816350698471, 0.1169467568397522, 0.7263376712799072, 0.17376305162906647, 0.770174503326416, 0.04331226646900177, 0.3863479197025299, 0.017348436638712883, 0.1095249131321907, 0.016114724799990654, 0.007771608419716358, 0.009787539951503277, 0.05019861087203026, 0.03829289972782135, 0.2402029186487198]","[0.9346192479133606, 0.01146596111357212, 0.9426895976066589, 0.6496511101722717, 0.9063592553138733, 0.030840028077363968, 0.933077335357666, 0.7416090369224548, 0.22955310344696045, 0.7965124845504761, 0.03876447677612305, 0.6611059308052063, 0.015136856585741043, 0.04092170298099518, 0.010943240486085415, 0.017827250063419342, 0.9108717441558838, 0.10430105775594711, 0.04870903864502907, 0.9668892025947571, 0.025519637390971184, 0.9124801754951477, 0.7251332998275757, 0.9635347723960876, 0.031998418271541595, 0.01672915183007717, 0.6504178643226624, 0.011997123248875141, 0.9142876863479614, 0.07249020040035248, 0.008667448535561562, 0.07669896632432938, 0.0075267949141561985, 0.02409064583480358, 0.009021209552884102, 0.0533110573887825, 0.05165453255176544, 0.9605706930160522, 0.0572371631860733, 0.8392333984375, 0.9574605822563171, 0.9659361839294434, 0.028790123760700226, 0.058297500014305115, 0.019599564373493195]","[0.055561017245054245, 0.0514104887843132, 0.044209208339452744, 0.32404157519340515, 0.07782095670700073, 0.8364960551261902, 0.04459312558174133, 0.24217592179775238, 0.24965913593769073, 0.15832336246967316, 0.8965218663215637, 0.31974416971206665, 0.06125260889530182, 0.9100476503372192, 0.21409715712070465, 0.12318141013383865, 0.07705026865005493, 0.852062463760376, 0.7268011569976807, 0.02068559266626835, 0.03333008661866188, 0.06144363060593605, 0.12408741563558578, 0.02667390927672386, 0.9422991275787354, 0.9239653944969177, 0.12302042543888092, 0.9389559626579285, 0.07361633330583572, 0.8914808034896851, 0.8799508810043335, 0.8063542246818542, 0.266135573387146, 0.802146315574646, 0.2208043783903122, 0.9033766984939575, 0.5619975328445435, 0.022080834954977036, 0.8332379460334778, 0.14465180039405823, 0.03476785868406296, 0.024276308715343475, 0.921011209487915, 0.9034096002578735, 0.740197479724884]"
